fecha,departamento,demanda_departamental_real_gwh,demanda_departamental_predicha_gwh,lluvia_promedio_depto_mm,error_absoluto,error_porcentual
2026-05-01,Caquetá,0.009801,0.0161316016148183,11.25,0.006330601614818299,64.59131880100416
2026-05-01,Casanare,0.627898,0.7378679777803538,36.35066666666667,0.10996997778035389,17.513987308281784
2026-05-01,Cauca,0.313551,0.0415625704841161,0.0,0.2719884295158839,86.74455538060104
2026-05-01,Cesar,0.206101,0.15583121641198688,0.0,0.05026978358801312,24.390847763440423
2026-05-01,Chocó,0.0,0.017366762319201902,44.3,0.017366762319201902,173667623.19201902
2026-05-01,Cundinamarca,0.41258,0.4522387975626079,3.9166666666666665,0.03965879756260787,9.612389500549936
2026-05-01,Córdoba,0.0,0.0,0.0,0.0,0.0
2026-05-01,Huila,0.254657,0.5131217700356385,0.0,0.2584647700356385,101.49525042944568
2026-05-01,La Guajira,0.565733,0.4498315841315413,0.0,0.11590141586845876,20.48694593028233
2026-05-01,Magdalena,0.444362,0.4531386727793349,11.2,0.008776672779334915,1.9751177152463857
2026-05-01,Meta,6.214356,4.567336427466773,8.52,1.6470195725332273,26.503463430207102
2026-05-01,Nariño,0.126187,0.1353905346453577,5.6,0.009203534645357697,7.293567416612612
2026-05-01,Norte de Santander,0.002299,0.0016104568054756,0.0,0.0006885431945243999,29.94955196038294
2026-05-01,Putumayo,0.064779,0.0506491080016431,3.025,0.014129891998356903,21.81245437118737
2026-05-01,Quindío,0.098108,0.09852244052971271,0.0,0.0004144405297127063,0.4224329182833352
2026-05-01,Risaralda,0.603807,0.41895996740020053,1.44,0.18484703259979945,30.613594996156046
2026-05-01,Santander,0.0,0.0010784720856514,0.0,0.0010784720856514,10784720.856514
2026-05-01,Sucre,0.032609,0.0390536592746005,7.6499999999999995,0.0064446592746005005,19.763431255964225
2026-05-01,Tolima,0.153502,0.1371069582685051,0.125,0.01639504173149489,10.680669087977995
2026-05-01,Valle del Cauca,3.6940480000000004,3.294090382732314,0.0,0.3999576172676864,10.827082273564885
2026-05-18,Antioquia,0.0,0.0,0.0,0.0,0.0
2026-05-18,Arauca,0.0,0.0,0.0,0.0,0.0
2026-05-18,Atlántico,0.0,0.0,0.0,0.0,0.0
2026-05-18,Bogotá,0.0,0.0,0.75,0.0,0.0
2026-05-18,Bolívar,0.0,0.0205643842136162,0.0,0.0205643842136162,205643842.13616198
2026-05-18,Boyacá,0.639923,0.5535893585822914,0.5833333333333334,0.0863336414177086,13.491254427264398
2026-05-18,Caldas,0.983172,0.9526296784515873,2.25,0.030542321548412743,3.1065084479380918
2026-05-18,Caquetá,0.009067,0.0161316016148183,0.0,0.007064601614818299,77.91544968868787
2026-05-18,Casanare,0.6503310000000001,0.7390404024090816,8.189333333333334,0.08870940240908154,13.640653920083176
2026-05-18,Cauca,0.265965,0.0415625704841161,0.0,0.2244024295158839,84.37291413478934
2026-05-18,Cesar,0.162494,0.15583121641198688,0.0,0.006662783588013116,4.100325660012401
2026-05-18,Chocó,0.0,0.017366762319201902,25.85,0.017366762319201902,173667623.19201902
2026-05-18,Cundinamarca,0.400717,0.4522387975626079,1.25,0.051521797562607885,12.857402175816764
2026-05-18,Córdoba,3.416851,3.4536691447559194,1.5833333333333333,0.03681814475591949,1.0775460986787215
2026-05-18,Huila,0.240288,0.5131217700356385,1.2533333333333334,0.2728337700356385,113.54447940853916
2026-05-18,La Guajira,0.5416780000000001,0.4498315841315413,0.0,0.09184641586845882,16.955906308335976
2026-05-18,Magdalena,0.492092,0.5046084873328424,0.0,0.012516487332842385,2.543525820068159
2026-05-18,Meta,5.165673,4.458918676605371,26.120000000000005,0.7067543233946294,13.68174721912236
2026-05-18,Nariño,0.126801,0.1353905346453577,1.6,0.008589534645357694,6.774026993442477
2026-05-18,Norte de Santander,0.00203,0.0016104568054756,0.0,0.00041954319452440015,20.667050631494433
2026-05-18,Putumayo,0.067905,0.0506491080016431,19.35,0.017255891998356893,25.411809818387326
2026-05-18,Quindío,0.0,0.0028461680955137,0.0,0.0028461680955137,28461680.955137
2026-05-18,Risaralda,0.47108,0.41895996740020053,1.28,0.05212003259979947,11.063944869959451
2026-05-18,Santander,0.0,0.0010784720856514,0.0,0.0010784720856514,10784720.856514
2026-05-18,Sucre,0.031305,0.0390536592746005,0.0,0.0077486592746005,24.75213799516595
2026-05-18,Tolima,0.144425,0.1371069582685051,0.08333333333333333,0.00731804173149489,5.0670183311705435
2026-05-18,Valle del Cauca,3.5786119999999997,3.258897109810495,0.0,0.3197148901895046,8.934047314883534
