fecha,departamento,municipio,precipitacion_mm,demanda_municipio_est_gwh,demanda_predicha_gwh,error_absoluto
2026-03-23,Córdoba,Montelibano,0.55,3.592583,3.470308944194222,0.12227405580577777
2026-03-23,Córdoba,Montería,0.55,0.0,0.008888709857893895,0.008888709857893895
2026-03-23,Córdoba,Sahagún,0.55,0.0,0.014896440910434704,0.014896440910434704
2026-03-23,Huila,Huila,0.0,0.0,0.0012351607043836275,0.0012351607043836275
2026-03-23,Huila,Garzón,5.8,0.0,0.0012351607043836275,0.0012351607043836275
2026-03-23,Huila,La Plata,5.8,0.000732,0.008159550488202523,0.007427550488202523
2026-03-23,Huila,Neiva,5.8,0.189199,0.2512459490693344,0.06204694906933439
2026-03-23,Huila,Pitalito,5.8,0.018871,0.2512459490693344,0.2323749490693344
2026-03-23,La Guajira,La Guajira,0.0,0.0,0.008159550488202523,0.008159550488202523
2026-03-23,La Guajira,Maicao,0.0,0.007831,0.008159550488202523,0.0003285504882025239
2026-03-23,La Guajira,Riohacha,0.0,0.473089,0.3514022759808056,0.12168672401919439
2026-03-23,La Guajira,San Juan del Cesar,0.0,0.0,0.010832382237350892,0.010832382237350892
2026-03-23,La Guajira,Uribia,0.0,0.001998,0.07127782493697991,0.06927982493697991
2026-03-23,Magdalena,Magdalena,0.0,0.0,0.008159550488202523,0.008159550488202523
2026-03-23,Magdalena,Ciénaga,30.0,0.0,0.0,0.0
2026-03-23,Magdalena,El Banco,30.0,0.003207,0.0012351607043836275,0.001971839295616373
2026-03-23,Magdalena,Fundación,30.0,0.0,0.0012351607043836275,0.0012351607043836275
2026-03-23,Magdalena,Santa Marta,30.0,0.55927,0.4530976340251565,0.10617236597484353
2026-03-23,Meta,Meta,0.0,0.0,0.0,0.0
2026-03-23,Meta,Acacías,0.0,0.0,0.0,0.0
